precision,language,idx,nll,chars
bf16,English,0,121.80599975585938,164
bf16,English,1,92.3740234375,193
bf16,English,2,74.88756561279297,75
bf16,English,3,107.66211700439453,152
bf16,English,4,81.11922454833984,130
bf16,English,5,80.9465103149414,168
bf16,English,6,64.30543518066406,109
bf16,English,7,60.67278289794922,62
bf16,English,8,103.93704223632812,147
bf16,English,9,59.14886474609375,48
bf16,English,10,82.5578384399414,87
bf16,English,11,90.26898956298828,173
bf16,English,12,62.263938903808594,102
bf16,English,13,95.46762084960938,116
bf16,English,14,168.88275146484375,192
bf16,English,15,163.6810760498047,192
bf16,English,16,140.07371520996094,218
bf16,English,17,123.02723693847656,119
bf16,English,18,80.52420806884766,165
bf16,English,19,225.88818359375,351
bf16,English,20,81.61119842529297,115
bf16,English,21,95.21343994140625,154
bf16,English,22,50.15898513793945,90
bf16,English,23,54.49658966064453,73
bf16,English,24,59.9007682800293,76
bf16,English,25,105.71910095214844,210
bf16,English,26,77.87821197509766,140
bf16,English,27,54.205604553222656,76
bf16,English,28,53.65547561645508,64
bf16,English,29,55.3888053894043,59
bf16,English,30,33.803627014160156,92
bf16,English,31,87.30027770996094,110
bf16,English,32,113.65220642089844,110
bf16,English,33,105.13362121582031,155
bf16,English,34,85.97215270996094,110
bf16,English,35,80.20590209960938,123
bf16,English,36,129.86672973632812,180
bf16,English,37,136.23294067382812,116
bf16,English,38,83.30471801757812,124
bf16,English,39,54.223236083984375,63
bf16,English,40,60.805633544921875,121
bf16,English,41,142.8779754638672,230
bf16,English,42,53.14472579956055,75
bf16,English,43,155.9710693359375,327
bf16,English,44,105.45606994628906,207
bf16,English,45,58.32771301269531,81
bf16,English,46,53.619049072265625,78
bf16,English,47,108.55256652832031,149
bf16,English,48,55.039207458496094,115
bf16,English,49,94.61598205566406,144
bf16,English,50,102.33282470703125,121
bf16,English,51,145.19921875,275
bf16,English,52,90.31702423095703,154
bf16,English,53,91.8513412475586,144
bf16,English,54,95.40486145019531,180
bf16,English,55,79.67805480957031,117
bf16,English,56,135.63014221191406,283
bf16,English,57,74.41799926757812,121
bf16,English,58,91.7454605102539,147
bf16,English,59,102.53721618652344,187
bf16,English,60,142.4325714111328,275
bf16,English,61,80.99597930908203,138
bf16,English,62,54.178672790527344,100
bf16,English,63,71.52882385253906,128
bf16,English,64,104.61428833007812,256
bf16,English,65,32.77178955078125,134
bf16,English,66,219.72207641601562,462
bf16,English,67,125.56092834472656,193
bf16,English,68,51.436065673828125,67
bf16,English,69,141.1546630859375,304
bf16,English,70,95.65707397460938,181
bf16,English,71,179.40585327148438,387
bf16,English,72,123.05113983154297,257
bf16,English,73,92.93914031982422,166
bf16,English,74,160.73196411132812,216
bf16,English,75,41.69409942626953,75
bf16,English,76,51.116729736328125,89
bf16,English,77,58.760902404785156,116
bf16,English,78,232.22103881835938,313
bf16,English,79,191.08094787597656,384
bf16,English,80,71.59652709960938,120
bf16,English,81,71.61375427246094,134
bf16,English,82,104.00221252441406,148
bf16,English,83,166.99374389648438,244
bf16,English,84,75.52989196777344,80
bf16,English,85,185.4359130859375,323
bf16,English,86,48.22151184082031,74
bf16,English,87,50.247886657714844,55
bf16,English,88,89.99726867675781,120
bf16,English,89,87.86483764648438,97
bf16,English,90,51.517494201660156,107
bf16,English,91,51.3909797668457,102
bf16,English,92,79.76007843017578,121
bf16,English,93,104.2741470336914,132
bf16,English,94,73.03749084472656,86
bf16,English,95,88.51976013183594,142
bf16,English,96,51.67601776123047,80
bf16,English,97,145.0617218017578,178
bf16,English,98,144.63519287109375,243
bf16,English,99,95.33224487304688,199
bf16,English,100,59.451045989990234,88
bf16,English,101,144.47740173339844,147
bf16,English,102,100.84456634521484,80
bf16,English,103,58.487083435058594,44
bf16,English,104,52.272613525390625,44
bf16,English,105,33.26939392089844,48
bf16,English,106,67.12078094482422,92
bf16,English,107,51.592674255371094,82
bf16,English,108,190.5609130859375,290
bf16,English,109,114.1565170288086,192
bf16,English,110,90.88838195800781,112
bf16,English,111,68.96257019042969,120
bf16,English,112,83.85015869140625,105
bf16,English,113,57.72200393676758,62
bf16,English,114,197.6217498779297,252
bf16,English,115,128.74554443359375,137
bf16,English,116,154.5989990234375,212
bf16,English,117,91.65150451660156,146
bf16,English,118,32.90789031982422,44
bf16,English,119,224.45425415039062,286
bf16,English,120,103.08860778808594,143
bf16,English,121,138.4956512451172,169
bf16,English,122,52.52642822265625,86
bf16,English,123,45.43890380859375,46
bf16,English,124,80.54981231689453,69
bf16,English,125,86.58006286621094,102
bf16,English,126,69.29338073730469,94
bf16,English,127,46.85159683227539,88
bf16,English,128,83.77618408203125,94
bf16,English,129,82.62268829345703,121
bf16,English,130,90.45298767089844,140
bf16,English,131,78.56350708007812,99
bf16,English,132,80.48089599609375,126
bf16,English,133,107.07246398925781,134
bf16,English,134,159.92840576171875,274
bf16,English,135,200.06948852539062,327
bf16,English,136,101.45687866210938,119
bf16,English,137,65.00975036621094,105
bf16,English,138,124.1434326171875,218
bf16,English,139,109.14683532714844,137
bf16,English,140,107.57146453857422,123
bf16,English,141,129.4952392578125,180
bf16,English,142,184.96755981445312,246
bf16,English,143,105.65408325195312,145
bf16,English,144,68.54113006591797,83
bf16,English,145,150.07998657226562,253
bf16,English,146,66.76292419433594,100
bf16,English,147,206.5703582763672,331
bf16,English,148,85.97330474853516,112
bf16,English,149,166.4322967529297,239
bf16,English,150,93.07198333740234,110
bf16,English,151,105.66419982910156,158
bf16,English,152,58.508270263671875,57
bf16,English,153,116.1047592163086,150
bf16,English,154,110.29000091552734,165
bf16,English,155,57.56664276123047,86
bf16,English,156,139.6277618408203,180
bf16,English,157,76.88485717773438,90
bf16,English,158,88.42356872558594,149
bf16,English,159,223.37893676757812,262
bf16,English,160,75.86737060546875,138
bf16,English,161,72.61593627929688,79
bf16,English,162,47.673980712890625,73
bf16,English,163,118.61680603027344,209
bf16,English,164,45.02726745605469,102
bf16,English,165,70.65789794921875,110
bf16,English,166,99.3482437133789,166
bf16,English,167,74.82763671875,75
bf16,English,168,100.61457824707031,129
bf16,English,169,62.6494255065918,87
bf16,English,170,63.75590515136719,103
bf16,English,171,75.990478515625,130
bf16,English,172,77.20907592773438,146
bf16,English,173,79.7914047241211,151
bf16,English,174,117.7431640625,169
bf16,English,175,97.36346435546875,137
bf16,English,176,89.98937225341797,152
bf16,English,177,151.84381103515625,304
bf16,English,178,76.30986022949219,135
bf16,English,179,113.63475799560547,186
bf16,English,180,103.62046813964844,176
bf16,English,181,152.74632263183594,210
bf16,English,182,97.40383911132812,143
bf16,English,183,44.98237228393555,65
bf16,English,184,43.83121871948242,70
bf16,English,185,59.97975158691406,64
bf16,English,186,128.60755920410156,246
bf16,English,187,40.758888244628906,48
bf16,English,188,144.425537109375,294
bf16,English,189,110.69224548339844,170
bf16,English,190,79.3651123046875,123
bf16,English,191,100.89973449707031,170
bf16,English,192,72.20724487304688,133
bf16,English,193,43.506919860839844,86
bf16,English,194,60.94340896606445,141
bf16,English,195,59.26556396484375,93
bf16,English,196,47.279685974121094,50
bf16,English,197,72.34815979003906,80
bf16,English,198,66.21392059326172,95
bf16,English,199,47.81632995605469,87
bf16,English,200,100.66960144042969,164
bf16,English,201,100.22286987304688,195
bf16,English,202,105.03977966308594,171
bf16,English,203,130.42819213867188,186
bf16,English,204,81.55814361572266,125
bf16,English,205,65.4187240600586,255
bf16,English,206,117.45716094970703,240
bf16,English,207,58.72831726074219,85
bf16,English,208,66.57059478759766,118
bf16,English,209,76.79118347167969,145
bf16,English,210,69.10409545898438,150
bf16,English,211,76.27985382080078,93
bf16,English,212,70.60308837890625,130
bf16,English,213,77.7876205444336,162
bf16,English,214,205.8006134033203,345
bf16,English,215,118.02237701416016,201
bf16,English,216,97.25843811035156,137
bf16,English,217,69.95205688476562,109
bf16,English,218,152.45506286621094,255
bf16,English,219,183.74806213378906,378
bf16,English,220,68.60535430908203,97
bf16,English,221,48.88828659057617,49
bf16,English,222,106.3564224243164,312
bf16,English,223,128.85110473632812,242
bf16,English,224,42.661598205566406,54
bf16,English,225,81.77011108398438,151
bf16,English,226,120.82991027832031,124
bf16,English,227,85.12825012207031,67
bf16,English,228,111.82064056396484,110
bf16,English,229,99.10641479492188,195
bf16,English,230,58.40739059448242,88
bf16,English,231,65.14910888671875,87
bf16,English,232,185.17819213867188,235
bf16,English,233,71.17921447753906,109
bf16,English,234,72.41754913330078,116
bf16,English,235,76.99331665039062,116
bf16,English,236,93.01496887207031,151
bf16,English,237,110.74691772460938,192
bf16,English,238,98.8752670288086,185
bf16,English,239,89.14222717285156,168
bf16,English,240,38.238037109375,77
bf16,English,241,85.00434112548828,162
