language,precision,abs_delta,abs_lo,abs_hi,pct,pct_lo,pct_hi
English,int8,0.002288773513078768,0.001492586766523135,0.0031037973282397264,0.3426774944738087,0.22244403707488203,0.46798817091002526
English,nf4,0.013635138149572845,0.011310394047595776,0.01597017492985858,2.041466729320285,1.6765381132149,2.403781845622779
Hindi,int8,0.009812513974461812,0.008329566940418665,0.011355215215526182,0.9180590037245251,0.7792804306081669,1.0609082708147344
Hindi,nf4,0.05561822477504319,0.051307150268477666,0.060005401418542326,5.203642222451332,4.7764550222549875,5.616235205137925
Bengali,int8,0.03269925653754968,0.030190625437623225,0.03515813437501812,2.425783432709827,2.234961868357535,2.6158587610500765
Bengali,nf4,0.2442824032087587,0.23598143474185956,0.25328145191016826,18.12200855165853,17.362707655811427,18.8575631637997
Marathi,int8,0.01384876458282358,0.011819587249035073,0.015830075559658856,1.0011883012286393,0.8524704922391951,1.1458693338926467
Marathi,nf4,0.11170233989970257,0.10561357982720337,0.1179111755570338,8.075455052947866,7.620848703803896,8.545045054361793
Gujarati,int8,0.0435635621469177,0.04002960279647126,0.04731928259750241,2.687979490994663,2.460962060388911,2.9220331576954006
Gujarati,nf4,0.2907796427794289,0.28152245529747527,0.3001622254932213,17.941822882937974,17.206297628173,18.620860086751843
Punjabi,int8,0.03680458726414115,0.03344789486668506,0.04019052115650684,1.9635461259224662,1.7770395950091356,2.1460739236303876
Punjabi,nf4,0.2717168916592039,0.2612126705466551,0.28255262610375304,14.496254125499819,13.84469924096678,15.198904925153201
Odia,int8,0.05795545472397157,0.05435560434526103,0.06148682777511373,3.451514353035412,3.231255851898111,3.6676800337840487
Odia,nf4,0.45689928125040935,0.4451660529284408,0.46906346941790167,27.210457318266435,26.35818042704996,28.0332473406786
Tamil,int8,0.034770391467140005,0.0322719731093278,0.03732882443263251,2.990025051653622,2.777258555975513,3.215037232008752
Tamil,nf4,0.2967775130414527,0.2879331437018971,0.30565543052021876,25.520914816274697,24.585125155913804,26.46878699828536
Telugu,int8,0.04454605615114593,0.041516149393479,0.04784606487141858,3.157377690450325,2.9348034475741662,3.3884183266059202
Telugu,nf4,0.35924235010409356,0.34957394624435006,0.36933231346750833,25.462720601685284,24.557791044356094,26.414164440831826
Kannada,int8,0.04150611558215145,0.0382198170522352,0.04435942267724728,3.0990094245861632,2.857393031154085,3.3108953351565136
Kannada,nf4,0.33763863393418636,0.32734401272785574,0.3477514162186046,25.209425020644225,24.276796785778583,26.122323138800084
Malayalam,int8,0.04228598313171106,0.039406317311758136,0.04516893404134021,3.2505295144212853,3.027940289040391,3.47956760546955
Malayalam,nf4,0.32154280180130734,0.3116361287840703,0.33205223791129407,24.717040730715723,23.785828300644443,25.7223746479515
